,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
7324,5597970,K06014.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.0434753532111323,5.34e-07,-5.34e-07,4.928774324051792,6.53e-05,-6.53e-05,0.14755756435761466,0.009,-0.116,1.5261802088619405,0.00155,-0.00155,12.01358559473712,151.0,-151.0,3.654546775033431,8.69,-5.07,6.784457062637643,,,4.97583678855356,106.12,-50.4,7.097714262905303,1.0,q1_q17_dr25_tce,5301.0,185.0,-185.0,4.416,0.139,-0.186,0.6606239888543853,0.216,-0.126,283.43982,40.83622,12.778
7326,8107150,K07863.01,,CANDIDATE,CANDIDATE,0.691,0,0,0,0,1.8317676286743656,0.0001332,-0.0001332,4.920247313701389,0.0212,-0.0212,0.01882175424058776,0.432,-0.018,2.2371928742269938,0.587,-0.587,3.597312260588446,3.5,-3.5,0.41871033485818504,0.14,-0.06,6.923628628138427,,,5.529984488803123,189.47,-74.04,2.5416019934645457,1.0,q1_q17_dr25_tce,5823.0,140.0,-158.0,4.486,0.078,-0.182,0.6302073807860712,0.231,-0.099,295.0809,43.953239,13.695
7328,4547480,K06116.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.6913758521280038,3.525e-06,-3.525e-06,4.902042768524119,0.00067,-0.00067,0.6683420616409741,0.119,-0.033,0.9599630603303413,0.0565,-0.0565,7.971638087129149,54.8,-54.8,1.860974538249528,0.92,-0.5,6.8658910748834385,,,5.3003153692107094,111.13,-53.33,4.247065649239764,1.0,q1_q17_dr25_tce,5511.0,180.0,-163.0,4.569,0.056,-0.096,0.5573274574174104,0.127,-0.068,287.13815,39.673592,15.469
7333,4742420,K06120.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,4.511928989361196,0.002806,-0.002806,4.975678703303862,0.0226,-0.0226,0.04114194333117518,0.42,-0.042,2.617176830752684,0.66,-0.66,5.647564794657972,27.5,-27.5,0.9932517730102833,0.55,-0.23,6.066108090103747,,,2.2027647577118348,8.01,-2.78,2.5257286443082556,1.0,q1_q17_dr25_tce,6116.0,190.0,-211.0,4.444,0.07,-0.21,0.6971392018294827,0.331,-0.133,290.45026,39.862011,15.416
7334,9655711,K06209.02,,CANDIDATE,CANDIDATE,0.612,0,0,0,0,2.1667275008641576,6.356e-05,-6.356e-05,4.941111281578877,0.00884,-0.00884,0.511625303936555,0.284,-0.454,1.1284946631499793,0.488,-0.488,6.058422015232863,72.3,-72.3,1.1314021114911006,0.69,-0.22,6.833031732786201,,,5.166384695287211,170.99,-55.55,2.2407096892759584,2.0,q1_q17_dr25_tce,5947.0,184.0,-226.0,4.481,0.054,-0.216,0.6739643611431714,0.312,-0.104,294.444,46.335972,16.154
7336,9767392,K06211.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.8990456635699814,4.82e-07,-4.82e-07,4.887404270064444,0.000331,-0.000331,0.4376095614347316,0.009,-0.003,2.016742660699525,0.00365,-0.00365,12.807381362897626,142.0,-142.0,4.5967347071669895,30.57,-17.82,7.655864017616056,,,8.452658936936231,4322.28,-2007.72,7.801718598972202,1.0,q1_q17_dr25_tce,6630.0,187.0,-258.0,4.235,0.128,-0.192,0.8821132800725685,0.441,-0.257,290.47803,46.537949,14.713
7337,9774400,K06212.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.4696448133490234,9.669e-06,-9.669e-06,4.928486692806693,0.000769,-0.000769,0.594982931772714,0.002,-0.002,2.959317220851942,0.0452,-0.0452,9.524932109734822,29.9,-29.9,2.542389085201363,2.89,-1.56,6.7226297948554485,,,4.732243268551567,81.98,-36.65,6.366470447731438,1.0,q1_q17_dr25_tce,5955.0,159.0,-159.0,4.446,0.116,-0.174,0.6386909947638865,0.221,-0.119,293.45514,46.521751,13.392
7338,9839081,K06213.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.2695460845094106,3.044e-06,-3.044e-06,4.8923310951578785,0.000991,-0.000991,0.8113745619245951,6.99,-0.534,0.9823031662677266,0.0535,-0.0535,9.33025446864152,301.0,-301.0,3.654805473780185,11.6,-3.88,7.167809184316444,,,6.502715080587053,600.96,-191.43,3.8437441646748516,1.0,q1_q17_dr25_tce,5955.0,160.0,-178.0,4.534,0.038,-0.212,0.6328662496750154,0.272,-0.091,295.07114,46.68782,14.752
7343,8780959,K03741.03,Kepler-1518 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,1.8102139168965186,4.804e-05,-4.804e-05,4.903504471628866,0.00791,-0.00791,0.6739643611431714,0.011,-0.765,1.454186627162809,0.169,-0.169,5.5939676086489944,24.1,-24.1,1.3376291891386096,0.8,-0.65,7.20934025660291,,,6.670766320845874,641.01,-382.81,2.5726122302071057,2.0,q1_q17_dr25_tce,6432.0,155.0,-214.0,4.207,0.19,-0.171,0.8522854018982426,0.382,-0.313,300.33237,44.986141,13.306
7344,8780959,K03741.04,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,2.3637766881683526,0.0001257,-0.0001257,4.895802651745942,0.0101,-0.0101,0.6683420616409741,0.027,-0.65,1.8333811439188745,0.241,-0.241,5.697764402330638,25.1,-25.1,1.3609765531356006,0.82,-0.68,6.9985096422506015,,,5.8269730852113995,275.21,-164.36,2.617395832834079,3.0,q1_q17_dr25_tce,6432.0,155.0,-214.0,4.207,0.19,-0.171,0.8522854018982426,0.382,-0.313,300.33237,44.986141,13.306
7349,5769810,K04913.02,,CANDIDATE,CANDIDATE,0.301,0,0,0,0,2.2999588684833436,7.603e-05,-7.603e-05,4.946912653371059,0.00735,-0.00735,0.21268909341035083,0.218,-0.237,1.142629174084884,0.238,-0.238,4.677490847567717,13.7,-13.7,1.3762440252663892,0.48,-1.12,7.333676395657684,,,7.16700701223838,648.06,-849.93,2.341805806147327,1.0,q1_q17_dr25_tce,6537.0,176.0,-195.0,3.76,0.285,-0.095,1.3426036724951576,0.457,-1.067,283.6788,41.096882,13.36
7350,5643492,K06015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.7580649090888305,8.499e-05,-8.499e-05,5.088687036497741,0.00154,-0.00154,0.8268035653726189,6.552,-0.11,2.0364035519882675,0.0789,-0.0789,8.368762786243884,49.6,-49.6,3.4701013603093664,7.39,-2.45,6.2166061010848646,,,2.7593768282675506,10.41,-3.67,4.648229675448539,1.0,q1_q17_dr25_tce,6063.0,164.0,-182.0,4.584,0.033,-0.176,0.5810976767513224,0.187,-0.062,297.76053,40.829948,14.528
7351,5795648,K06016.01,,FALSE POSITIVE,FALSE POSITIVE,0.802,0,1,0,0,1.7144049559119003,7.69e-07,-7.69e-07,4.9158402335951985,0.00014,-0.00014,0.6683420616409741,0.103,-0.007,1.4400483754512567,0.0116,-0.0116,10.072934924846477,59.4,-59.4,3.289893312103481,5.69,-3.77,7.142827401161621,,,6.4045340020760815,387.69,-213.9,6.348439446055712,1.0,q1_q17_dr25_tce,6306.0,157.0,-189.0,4.346,0.113,-0.137,0.7462139014966376,0.244,-0.162,293.2944,41.035351,11.471
7352,5961350,K06017.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.8346037661556622,2.13e-07,-2.13e-07,4.917254479602441,3.25e-05,-3.25e-05,0.6729444732424258,0.054,-0.012,1.3495110750263226,0.00154,-0.00154,10.028003427233696,7.4,-7.4,3.610647605844363,6.49,-2.99,7.313220387090301,,,7.083983307887531,538.75,-243.14,7.717751726038375,1.0,q1_q17_dr25_tce,7049.0,74.0,-95.0,4.212,0.054,-0.126,0.9357011253939783,0.279,-0.129,292.1745,41.290661,13.537
7354,5979863,K06018.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.869139802490403,9.24e-07,-9.24e-07,4.901955535842558,4.65e-05,-4.65e-05,0.4574248470388754,0.013,-0.004,1.5923263409969097,0.00391,-0.00391,10.920492020491126,38.6,-38.6,3.1493113614822916,5.96,-3.2,6.579251212010101,,,4.163559631243574,50.92,-22.64,7.535616992843453,1.0,q1_q17_dr25_tce,5949.0,177.0,-195.0,4.451,0.101,-0.174,0.645531326618282,0.242,-0.13,297.00006,41.290031,15.229
7355,6117415,K06019.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.0321421188111732,8.06e-07,-8.06e-07,4.923237820762843,3.41e-05,-3.41e-05,0.712949807856125,0.021,-0.061,1.4042104060165175,0.00144,-0.00144,11.394400904452228,33.8,-33.8,4.430578675256047,17.81,-16.01,6.805722553416985,,,5.060060177423779,95.89,-65.38,7.675081857716334,1.0,q1_q17_dr25_tce,6535.0,147.0,-180.0,4.183,0.14,-0.14,0.927823967687828,0.328,-0.295,289.86105,41.408192,10.543
7356,6128027,K06020.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.864973744284417,8.66e-07,-8.66e-07,4.926581118455207,0.000131,-0.000131,0.5844477636366044,0.404,-0.038,1.3590002425453453,0.0113,-0.0113,11.557334617937634,225.0,-225.0,3.374168709274236,3.49,-2.36,6.679599185844383,,,4.556714965718688,39.66,-24.12,6.287486743834764,1.0,q1_q17_dr25_tce,5067.0,151.0,-151.0,4.625,0.039,-0.066,0.5270925962298626,0.086,-0.058,293.21854,41.417339,15.863
7357,6146418,K06021.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.154708735114785,3.083e-05,-3.083e-05,5.011698062491144,0.0011,-0.0011,0.8135933336358124,0.689,-0.16,2.1458260142502192,0.0592,-0.0592,7.394984688892941,14.0,-14.0,4.0809215418899605,10.87,-18.64,6.796823718274855,,,5.022629738944624,85.67,-88.39,4.94021282979971,1.0,q1_q17_dr25_tce,6070.0,165.0,-165.0,3.969,0.273,-0.117,1.0213712083246624,0.332,-0.569,297.7937,41.402401,11.878
7359,4826439,K06121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.8052015752856077,4.2e-08,-4.2e-08,4.895285431372287,2.82e-05,-2.82e-05,0.38253760346445975,0.002,-0.002,2.087686210797924,0.00226,-0.00226,12.983930850964086,99.7,-99.7,4.674509664066704,18.31,-20.3,7.653494909661253,,,8.451322583444824,2109.48,-1780.67,8.623065576046786,1.0,q1_q17_dr25_tce,6064.0,82.0,-82.0,4.16,0.168,-0.112,0.8956797779700307,0.25,-0.277,289.02982,39.951889,13.82
7360,4933476,K06122.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.8268896115393077,1.53e-05,-1.53e-05,4.889405976827355,0.00776,-0.00776,0.6280751838162304,0.151,-0.586,0.748581887448046,0.338,-0.338,4.92870191133357,38.2,-38.2,0.8197798314933114,0.35,-0.23,7.4067107301776405,,,7.4622206835770815,1428.24,-694.58,1.9315214116032138,2.0,q1_q17_dr25_tce,5650.0,169.0,-152.0,4.391,0.167,-0.204,0.6554453133759338,0.252,-0.168,294.44336,40.06134,14.256
7361,4990977,K06123.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.2944603344633598,1.003e-06,-1.003e-06,4.900666256979104,0.000312,-0.000312,0.6491952930307625,0.996,-0.081,1.2440969554100907,0.0232,-0.0232,10.862320398675953,327.0,-327.0,3.517497837358316,9.64,-7.21,7.228388451573604,,,6.7494509848298865,738.32,-388.89,5.252796851246227,1.0,q1_q17_dr25_tce,5838.0,159.0,-159.0,4.342,0.205,-0.205,0.6871291082343823,0.291,-0.218,284.34503,40.196091,13.87
7363,5039441,K06125.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,1.1478418724690689,8.1e-08,-8.1e-08,4.898651517434044,3.13e-05,-3.13e-05,0.21268909341035083,0.027,-0.012,1.4689590131067176,0.00272,-0.00272,12.483177728319163,87.0,-87.0,4.207673247529104,18.22,-18.22,7.453561871643373,,,7.648968552111121,1699.67,-1122.47,7.885554947433499,1.0,q1_q17_dr25_tce,6184.0,168.0,-186.0,4.19,0.27,-0.18,0.8140364978353986,0.346,-0.346,298.40985,40.156792,12.916
7364,8231299,K07874.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.44614241824213846,1.639e-06,-1.639e-06,4.886766251211212,0.00304,-0.00304,0.5080216964332565,0.112,-0.383,1.4248417707321295,0.087,-0.087,4.219507705176107,1.7,-1.7,0.5481214085096876,0.06,-0.09,7.642044402873258,,,8.392353062954099,1134.12,-1175.22,3.977810745966149,1.0,q1_q17_dr25_tce,5632.0,90.0,-78.0,4.45,0.117,-0.063,0.6135627012171029,0.073,-0.101,291.06418,44.170399,13.042
7370,10200627,K06217.01,,CANDIDATE,CANDIDATE,0.956,0,0,0,0,2.1635148923104266,0.0001417,-0.0001417,4.906972595590119,0.0167,-0.0167,0.009950330853168083,0.452,-0.01,2.476370318765714,0.413,-0.413,5.054333149361975,10.1,-10.1,1.6937790608678513,0.47,-0.16,7.395107546562485,,,7.412926949233928,586.28,-222.45,2.9338568698359038,1.0,q1_q17_dr25_tce,5174.0,134.0,-93.0,3.228,0.036,-0.024,1.5277939233935902,0.381,-0.127,288.79553,47.203651,15.268
7372,10228942,K06219.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.0921984677797294,7.82e-07,-7.82e-07,5.005439437649167,3.06e-05,-3.06e-05,0.6820862332005203,0.024,-0.019,2.0178533307605018,0.00184,-0.00184,11.659110215145802,28.1,-28.1,4.918812360109404,25.35,-50.7,7.024649030453636,,,5.93330563293445,213.53,-245.6,8.49349458463836,1.0,q1_q17_dr25_tce,6631.0,180.0,-200.0,3.798,0.328,-0.082,1.2348899069606576,0.455,-0.91,298.82739,47.25774,13.079
7373,10341878,K06220.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,0.6594628661486097,8.969e-06,-8.969e-06,4.88665396363779,0.00954,-0.00954,0.2707902047815628,0.188,-0.311,1.693411346210279,0.221,-0.221,3.877431560658527,3.1,-3.1,0.8919980393051105,0.38,-0.47,8.051340933292979,,,10.036789543850182,18485.42,-14161.44,3.0349529867072724,1.0,q1_q17_dr25_tce,7286.0,228.0,-330.0,3.998,0.246,-0.164,1.117106871304274,0.544,-0.665,292.76028,47.448299,13.231
7374,10357831,K06221.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.001196382711145,1.476e-05,-1.476e-05,4.888310962346535,0.0113,-0.0113,0.001998002662673056,0.43,-0.002,1.0725078465820013,0.0954,-0.0954,10.594883200057266,1663.0,-1663.0,2.6311691567662523,0.92,-1.16,6.952728644624869,,,5.643359915757014,89.68,-79.3,3.4111477125153233,1.0,q1_q17_dr25_tce,4535.0,159.0,-159.0,4.607,0.054,-0.027,0.511625303936555,0.048,-0.06,298.10834,47.487919,16.459
7375,8332521,K04567.02,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,1.735630602281599,3.837e-05,-3.837e-05,4.9143944013129435,0.00747,-0.00747,0.6678293725756554,0.001,-0.728,1.6939628675037883,0.177,-0.177,4.389498649512583,6.4,-6.4,0.7466879474879752,0.37,-0.12,7.047517221357296,,,6.025213587154356,404.38,-125.06,2.6946271807700692,1.0,q1_q17_dr25_tce,6146.0,170.0,-192.0,4.454,0.07,-0.21,0.6866259635696798,0.328,-0.109,301.56284,44.240391,13.775
7376,6150977,K06022.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.3259130377821056,9.96e-07,-9.96e-07,4.90290229966833,0.000298,-0.000298,0.8162493776939287,0.165,-0.106,1.1996936618410472,0.018,-0.018,9.029202114807003,58.8,-58.8,3.5672766323546874,7.03,-3.24,7.034387929915503,,,5.973453314306131,254.17,-106.86,5.160204064418402,1.0,q1_q17_dr25_tce,5423.0,177.0,-161.0,4.542,0.045,-0.135,0.6032224730319582,0.169,-0.078,298.82443,41.435921,15.664
7377,6182019,K06023.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,1.5400801973998353,9.99e-07,-9.99e-07,4.906406574752318,0.000236,-0.000236,0.43954442176102704,0.016,-0.002,1.5904181785968456,0.0157,-0.0157,11.416722887097167,280.0,-280.0,3.4651107074058083,8.78,-4.74,7.077498053569231,,,6.143949554758959,400.4,-174.95,6.084043728401075,1.0,q1_q17_dr25_tce,5726.0,177.0,-197.0,4.403,0.128,-0.192,0.6866259635696798,0.28,-0.151,282.68491,41.587959,15.643
7378,6191945,K06024.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.0550571697034448,0.0001735,-0.0001735,4.916671807093986,0.0328,-0.0328,0.6538864666066427,6.998,-0.305,1.0810252052410583,0.0796,-0.0796,9.587337416104821,520.0,-520.0,3.4704124506836282,13.65,-16.67,7.053585727193677,,,6.045384389097412,592.24,-342.26,3.5234150143864045,1.0,q1_q17_dr25_tce,5182.0,200.0,-182.0,3.935,0.595,-0.255,1.0381543196309957,0.799,-0.976,287.3327,41.506672,14.044
7379,6209347,K06025.01,,FALSE POSITIVE,FALSE POSITIVE,0.034,0,1,0,0,1.1431321260522356,1.293e-06,-1.293e-06,4.8980381310282715,0.000483,-0.000483,0.6911451778892722,6.691,-0.02,1.2436357273823118,0.0331,-0.0331,11.278202631782243,710.0,-710.0,3.804215052793841,9.69,-6.45,7.179307969504034,,,6.550723128395563,473.95,-248.71,4.8307108619020225,1.0,q1_q17_dr25_tce,5457.0,164.0,-164.0,4.442,0.126,-0.168,0.6444820085786643,0.2,-0.133,293.19833,41.558311,15.281
7380,6268722,K06026.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,0,1,0,0,1.2915530438825702,3.56e-07,-3.56e-07,4.897869247278528,0.000112,-0.000112,0.6221880916194514,0.105,-0.013,1.2325281906927505,0.00854,-0.00854,10.78909224707792,126.0,-126.0,3.927305628959303,9.97,-14.96,7.56734567601324,,,8.101683808042267,1923.0,-1852.23,6.273631438871653,1.0,q1_q17_dr25_tce,6502.0,155.0,-175.0,3.991,0.28,-0.12,1.0126912261604701,0.351,-0.527,285.5184,41.660469,12.601
7381,6301030,K06027.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.564256837494159,5.986e-06,-5.986e-06,4.945907151426103,0.000549,-0.000549,0.42787870294506447,0.015,-0.016,2.010198638937675,0.0104,-0.0104,12.837187495165985,558.0,-558.0,4.379272846477261,22.8,-18.61,6.8001700683022,,,5.0388339484549345,136.79,-75.08,6.689474883333915,1.0,q1_q17_dr25_tce,5988.0,197.0,-197.0,4.271,0.225,-0.184,0.7561219797213337,0.327,-0.267,296.29636,41.604561,17.777
7382,10480982,K00744.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.1110230028356614,1.472e-05,-1.472e-05,4.886927265283315,0.00574,-0.00574,0.007968169649176874,0.46,-0.008,1.3596936793227117,0.236,-0.236,4.94021282979971,11.8,-11.8,0.7514160886839212,0.36,-0.12,7.29641326877392,,,7.020423031635551,1090.07,-327.66,2.714694743820879,2.0,q1_q17_dr25_tce,6117.0,182.0,-200.0,4.496,0.052,-0.208,0.6662897263900626,0.308,-0.096,295.81454,47.69035,15.341
7383,6606934,K06028.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.6585991151673793,2.591e-06,-2.591e-06,5.042398481076709,5.61e-05,-5.61e-05,0.7471617688661836,0.097,-0.13,1.5774600265677368,0.00293,-0.00293,11.57431214928444,46.5,-46.5,4.290596418067994,22.61,-8.08,6.42648845745769,,,3.559340082758951,31.42,-10.62,7.360612749392902,1.0,q1_q17_dr25_tce,6387.0,172.0,-211.0,4.41,0.065,-0.208,0.7443154671343447,0.347,-0.124,292.07166,42.076382,14.898
7384,8242769,K07875.01,,CANDIDATE,CANDIDATE,0.826,0,0,0,0,3.1342394028935083,0.0006041,-0.0006041,4.932251321072555,0.0214,-0.0214,0.11243542932978817,0.328,-0.118,1.793757471890728,0.805,-0.805,5.187944309066666,25.9,-25.9,0.8415671856782186,0.39,-0.17,6.476972362889683,,,3.7579389900454307,37.75,-14.55,2.174751721484161,2.0,q1_q17_dr25_tce,5763.0,182.0,-222.0,4.436,0.084,-0.196,0.6916460544336782,0.295,-0.126,295.06631,44.162449,15.57
7385,10964440,K01310.02,,CANDIDATE,CANDIDATE,0.913,0,0,0,0,4.981473629318522,0.00506,-0.00506,5.550409825417968,0.0173,-0.0173,0.08342160813907239,0.378,-0.087,2.3483229846678992,0.621,-0.621,5.986703230006271,39.6,-39.6,1.4655675420143985,0.48,-0.83,6.0330862217988015,,,2.0906287310704004,2.84,-3.29,2.533696813957432,2.0,q1_q17_dr25_tce,5372.0,88.0,-64.0,4.007,0.218,-0.087,0.9969486348916096,0.249,-0.427,285.66269,48.435371,14.569
7386,5385548,K06128.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,2.597159648865057,9.417e-05,-9.417e-05,4.9596626500492755,0.00718,-0.00718,0.6795552270404783,0.001,-0.002,3.384119040127404,0.455,-0.455,6.016157159698354,5.7,-5.7,1.5665304114228238,1.06,-1.07,6.93537044601511,,,5.573749716570901,212.71,-144.55,4.825910852685991,1.0,q1_q17_dr25_tce,6381.0,155.0,-214.0,4.155,0.246,-0.164,0.8850064418343887,0.402,-0.402,297.61353,40.584942,13.244
7388,5428657,K06130.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,0.933295071141206,3.693e-06,-3.693e-06,4.894977273994151,0.00204,-0.00204,0.012916225266546328,0.435,-0.013,0.7476827132079594,0.0835,-0.0835,5.9974466187855295,25.0,-25.0,0.7178397931503169,0.08,-0.07,6.915723448631314,,,5.499705986059217,72.53,-58.55,3.077312260546414,1.0,q1_q17_dr25_tce,4530.0,139.0,-139.0,4.704,0.052,-0.032,0.4311328548567422,0.039,-0.039,284.44101,40.625,15.121
7391,5629353,K06132.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,3.5357309203039073,0.0005412,-0.0005412,5.0176069356301545,0.0211,-0.0211,0.06672363204290818,0.253,-0.069,2.0184301263184214,0.0843,-0.0843,8.7303510512521,77.4,-77.4,2.6390573296152584,3.95,-3.55,6.621405651764134,,,4.327966357823938,67.39,-41.55,4.448516375942715,1.0,q1_q17_dr25_tce,6264.0,177.0,-265.0,4.133,0.2,-0.18,0.9749369273068885,0.502,-0.451,294.55789,40.850498,14.624
7392,5629353,K06132.02,Kepler-1640 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.149949409979356,0.0002854,-0.0002854,4.933372607469701,0.0497,-0.0497,0.596085467716814,0.032,-0.569,1.5929019437940009,0.125,-0.125,6.913737350659685,47.0,-47.0,1.9213246735826988,1.78,-1.59,7.113956109566034,,,6.288601778330518,484.24,-298.58,3.2108436531709366,2.0,q1_q17_dr25_tce,6264.0,177.0,-265.0,4.133,0.2,-0.18,0.9749369273068885,0.502,-0.451,294.55789,40.850498,14.624
7394,10385682,K06223.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.4118964860760295,1.12e-07,-1.12e-07,4.896902483941806,2.99e-05,-2.99e-05,0.4311328548567422,0.002,-0.003,2.071159842885533,0.00173,-0.00173,12.819177743416388,86.4,-86.4,4.3344107807322185,24.15,-8.62,7.201170883281678,,,6.638894960770944,722.73,-243.77,8.545702899861952,1.0,q1_q17_dr25_tce,6075.0,169.0,-211.0,4.422,0.07,-0.224,0.7376424204464965,0.35,-0.125,282.18964,47.523762,15.001
7397,10483644,K06225.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.810053080591003,9.4e-07,-9.4e-07,4.90019034867832,0.000147,-0.000147,0.6302073807860712,0.214,-0.033,1.2481580966141086,0.00863,-0.00863,10.833326096955552,156.0,-156.0,3.331489969237335,8.33,-2.78,6.955592608396297,,,5.655467197709981,257.97,-81.92,5.978885764901122,1.0,q1_q17_dr25_tce,6029.0,163.0,-181.0,4.523,0.052,-0.208,0.6386909947638865,0.276,-0.092,296.6817,47.600342,13.985
7398,4736569,K01996.02,,CANDIDATE,CANDIDATE,0.95,0,0,0,0,2.0886422450978994,6.358e-05,-6.358e-05,4.924668534939745,0.00791,-0.00791,0.24451357705040228,0.176,-0.277,1.1996635327378375,0.172,-0.172,5.435031189863859,26.8,-26.8,0.6097655716208943,0.06,-0.05,6.473890696352274,,,3.7478556592142334,12.76,-10.2,2.3513752571634776,2.0,q1_q17_dr25_tce,4777.0,167.0,-167.0,4.689,0.048,-0.032,0.44532664153329504,0.038,-0.038,288.66891,39.824009,15.629
7399,10601549,K06226.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.9016942009504293,7.21e-07,-7.21e-07,4.896402865069225,0.000406,-0.000406,0.6086780239334952,6.429,-0.081,1.068943147006062,0.0288,-0.0288,11.078705881063264,620.0,-620.0,3.126321843257593,2.05,-1.83,7.1929342212158,,,6.606906909998597,256.13,-189.33,4.793308128103486,1.0,q1_q17_dr25_tce,5446.0,162.0,-162.0,4.599,0.077,-0.056,0.511625303936555,0.063,-0.056,292.47943,47.83461,13.318
7400,10614158,K06227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.697916284859552,3.905e-05,-3.905e-05,4.902677111123954,0.00851,-0.00851,0.003992021269537453,0.102,-0.004,2.7144099350547917,0.0707,-0.0707,10.031044885951003,183.0,-183.0,3.984157603187345,29.74,-16.02,7.493317248862145,,,7.807648300246561,4318.08,-1370.94,4.955122584165997,1.0,q1_q17_dr25_tce,4847.0,147.0,-110.0,3.277,0.325,-0.325,1.5301782314484684,2.041,-1.099,296.97522,47.886551,14.673
7402,10662202,K00750.03,,CANDIDATE,CANDIDATE,0.929,0,0,0,0,2.74191950559129,0.0001564,-0.0001564,4.940484538234131,0.00878,-0.00878,0.6157260335913605,0.101,-0.643,1.309953127863168,0.243,-0.243,5.430222437427975,25.1,-25.1,0.8960880245566356,0.06,-0.11,6.408528791059498,,,3.4904285153900982,4.75,-6.48,2.4069451083182885,3.0,q1_q17_dr25_tce,4954.0,79.0,-79.0,4.5,0.075,-0.02,0.6032224730319582,0.032,-0.065,290.46512,47.92918,15.377
7403,9008103,K03283.02,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,3.0713874021722463,0.0002175,-0.0002175,4.968442012569372,0.00832,-0.00832,0.11600367575630613,0.338,-0.123,1.4813772423665827,0.272,-0.272,5.940171252720432,33.5,-33.5,0.8501509293696101,0.14,-0.1,6.212606095751519,,,2.7414849771884473,5.57,-3.24,2.6390573296152584,1.0,q1_q17_dr25_tce,4922.0,148.0,-133.0,4.624,0.025,-0.065,0.5353230953663781,0.077,-0.049,286.08908,45.369011,15.322
